subj,age,gender,handed,block,cond,setsize,rt,resp,acc,exp
16,20,F,R,Animals,within,2,0.5536204,j,1,exp3
16,20,F,R,Animals,between,2,0.4709854,j,1,exp3
16,20,F,R,Animals,between,2,0.4426438,j,1,exp3
16,20,F,R,Animals,within,2,0.4011565,j,1,exp3
16,20,F,R,Animals,between,2,0.4418082,j,1,exp3
16,20,F,R,Animals,within,2,0.6010727,j,1,exp3
16,20,F,R,Animals,within,2,0.3928194,j,1,exp3
16,20,F,R,Animals,within,2,0.3172754,j,1,exp3
16,20,F,R,Animals,between,2,0.4084593,j,1,exp3
16,20,F,R,Animals,within,2,0.4912734,j,1,exp3
16,20,F,R,Animals,within,2,0.3941812,j,1,exp3
16,20,F,R,Animals,between,2,0.4408512,j,1,exp3
16,20,F,R,Animals,between,2,0.4166389,j,1,exp3
16,20,F,R,Animals,within,2,0.3817541,j,1,exp3
16,20,F,R,Animals,within,2,0.475907,j,1,exp3
16,20,F,R,Animals,within,2,0.4382279,j,1,exp3
16,20,F,R,Animals,between,2,0.4923789,j,1,exp3
16,20,F,R,Animals,within,2,0.484669,j,1,exp3
16,20,F,R,Animals,within,2,0.5418497,j,1,exp3
16,20,F,R,Animals,between,2,0.5004312,j,1,exp3
16,20,F,R,Animals,within,2,0.5099883,j,1,exp3
16,20,F,R,Animals,within,2,0.5353321,j,1,exp3
16,20,F,R,Animals,within,2,0.5032428,j,1,exp3
16,20,F,R,Animals,between,2,0.3964216,j,1,exp3
16,20,F,R,Animals,within,2,0.482516,j,1,exp3
16,20,F,R,Animals,between,2,1.4125189,j,1,exp3
16,20,F,R,Animals,within,2,0.4241441,j,1,exp3
16,20,F,R,Animals,between,2,0.5163162,j,1,exp3
16,20,F,R,Animals,between,2,0.4873328,j,1,exp3
16,20,F,R,Animals,within,2,0.3853567,j,1,exp3
16,20,F,R,Animals,between,2,0.3662677,j,1,exp3
16,20,F,R,Animals,between,2,0.4331643,j,1,exp3
16,20,F,R,Animals,between,2,0.5121549,j,1,exp3
16,20,F,R,Animals,between,2,0.4086777,j,1,exp3
16,20,F,R,Animals,within,2,0.5793024,j,1,exp3
16,20,F,R,Animals,within,2,0.3833877,j,1,exp3
16,20,F,R,Objects,within,2,0.4876118,j,1,exp3
16,20,F,R,Objects,between,2,0.4166976,j,1,exp3
16,20,F,R,Objects,between,2,0.4206041,j,1,exp3
16,20,F,R,Objects,within,2,0.4306109,j,1,exp3
16,20,F,R,Objects,between,2,0.4129744,j,1,exp3
16,20,F,R,Objects,within,2,0.4565453,j,1,exp3
16,20,F,R,Objects,within,2,0.3710011,j,1,exp3
16,20,F,R,Objects,between,2,0.3855592,j,1,exp3
16,20,F,R,Objects,within,2,0.3612909,j,1,exp3
16,20,F,R,Objects,within,2,0.4541341,j,1,exp3
16,20,F,R,Objects,within,2,0.3898705,j,1,exp3
16,20,F,R,Objects,within,2,0.4675623,j,1,exp3
16,20,F,R,Objects,between,2,0.4503775,j,1,exp3
16,20,F,R,Objects,between,2,0.5249802,j,1,exp3
16,20,F,R,Objects,within,2,0.473051,j,1,exp3
16,20,F,R,Objects,between,2,0.4446078,j,1,exp3
16,20,F,R,Objects,between,2,0.5007322,j,1,exp3
16,20,F,R,Objects,between,2,0.4505573,j,1,exp3
16,20,F,R,Objects,within,2,0.4844849,j,1,exp3
16,20,F,R,Objects,within,2,0.5742334,j,1,exp3
16,20,F,R,Objects,within,2,0.6069596,j,1,exp3
16,20,F,R,Objects,between,2,0.756285,j,1,exp3
16,20,F,R,Objects,between,2,0.5407218,j,1,exp3
16,20,F,R,Objects,between,2,0.2379753,j,1,exp3
16,20,F,R,Objects,between,2,0.4597998,j,1,exp3
16,20,F,R,Objects,between,2,0.3931139,j,1,exp3
16,20,F,R,Objects,between,2,0.4117694,j,1,exp3
16,20,F,R,Objects,between,2,0.4860748,j,1,exp3
16,20,F,R,Objects,within,2,0.4650962,j,1,exp3
16,20,F,R,Objects,within,2,0.3126929,j,1,exp3
16,20,F,R,Objects,within,2,0.7450115,j,1,exp3
16,20,F,R,Objects,within,2,0.4909044,j,1,exp3
16,20,F,R,Objects,between,2,0.4329584,j,1,exp3
16,20,F,R,Objects,within,2,0.3466335,j,1,exp3
16,20,F,R,Objects,between,2,0.5333179,j,1,exp3
16,20,F,R,Objects,between,2,0.664145,j,1,exp3
16,20,F,R,Objects,between,2,0.4226778,j,1,exp3
16,20,F,R,Objects,within,2,0.5495382,j,1,exp3
16,20,F,R,Objects,within,2,0.7914474,j,1,exp3
16,20,F,R,Objects,between,2,0.549311,j,1,exp3
16,20,F,R,Objects,between,2,0.4112422,j,1,exp3
16,20,F,R,Objects,within,2,0.3611367,j,1,exp3
16,20,F,R,Objects,between,2,0.6038966,j,1,exp3
16,20,F,R,Objects,within,2,0.4275483,j,1,exp3
16,20,F,R,Objects,within,2,0.453711,j,1,exp3
16,20,F,R,Objects,within,2,0.5318382,j,1,exp3
16,20,F,R,Objects,within,2,0.4260398,j,1,exp3
17,25,F,R,Objects,between,1,0.4970305,j,1,exp3
17,25,F,R,Objects,within,1,0.6647957,j,1,exp3
17,25,F,R,Objects,between,1,0.519434,j,1,exp3
17,25,F,R,Objects,within,1,0.3203535,j,1,exp3
17,25,F,R,Objects,within,1,0.3510309,j,1,exp3
17,25,F,R,Objects,between,1,0.4849747,j,1,exp3
17,25,F,R,Objects,between,1,0.5704534,j,1,exp3
17,25,F,R,Objects,within,1,0.4459198,j,1,exp3
17,25,F,R,Objects,within,1,0.4085551,j,1,exp3
17,25,F,R,Objects,between,1,0.3951082,j,1,exp3
17,25,F,R,Objects,between,1,0.2990029,j,1,exp3
17,25,F,R,Objects,between,1,0.4420396,j,1,exp3
17,25,F,R,Objects,within,1,0.6046851,j,1,exp3
17,25,F,R,Objects,between,1,0.4501928,j,1,exp3
17,25,F,R,Objects,between,1,0.3686176,j,1,exp3
17,25,F,R,Objects,within,1,0.4926349,j,1,exp3
17,25,F,R,Objects,within,1,0.3719082,j,1,exp3
17,25,F,R,Objects,within,1,0.5027328,j,1,exp3
17,25,F,R,Objects,between,1,0.4881986,j,1,exp3
17,25,F,R,Objects,within,1,0.4960915,j,1,exp3
17,25,F,R,Objects,between,1,0.4647021,j,1,exp3
17,25,F,R,Objects,between,1,0.4077395,j,1,exp3
17,25,F,R,Objects,within,1,0.4375843,j,1,exp3
17,25,F,R,Objects,within,1,0.3844872,j,1,exp3
17,25,F,R,Objects,between,1,0.4529468,j,1,exp3
17,25,F,R,Objects,between,1,0.4444321,j,1,exp3
17,25,F,R,Objects,within,1,0.4596777,j,1,exp3
17,25,F,R,Objects,within,1,0.4190282,j,1,exp3
17,25,F,R,Objects,between,1,0.4416293,j,1,exp3
17,25,F,R,Objects,between,1,0.4627361,j,1,exp3
17,25,F,R,Objects,within,1,0.5583929,j,1,exp3
17,25,F,R,Objects,between,1,0.4582346,j,1,exp3
17,25,F,R,Objects,within,1,0.4322889,j,1,exp3
17,25,F,R,Objects,between,1,0.3802356,j,1,exp3
17,25,F,R,Objects,within,1,0.4238828,j,1,exp3
17,25,F,R,Objects,within,1,0.4382762,j,1,exp3
17,25,F,R,Objects,within,1,0.494112,j,1,exp3
17,25,F,R,Objects,between,1,0.4552027,j,1,exp3
17,25,F,R,Objects,within,1,0.3593462,j,1,exp3
17,25,F,R,Objects,within,1,0.294688,j,1,exp3
17,25,F,R,Objects,between,1,0.3252397,j,1,exp3
17,25,F,R,Objects,between,1,0.4673752,j,1,exp3
17,25,F,R,Objects,between,1,0.4832136,j,1,exp3
17,25,F,R,Objects,within,1,0.4275533,j,1,exp3
17,25,F,R,Objects,within,1,0.4386406,j,1,exp3
17,25,F,R,Objects,between,1,0.7243103,j,1,exp3
17,25,F,R,Objects,between,1,0.4233398,j,1,exp3
17,25,F,R,Animals,between,1,0.4492207,j,1,exp3
17,25,F,R,Animals,between,1,0.3319118,j,1,exp3
17,25,F,R,Animals,between,1,0.329795,j,1,exp3
17,25,F,R,Animals,between,1,0.3621015,j,1,exp3
17,25,F,R,Animals,between,1,0.4091042,j,1,exp3
17,25,F,R,Animals,within,1,0.4215746,j,1,exp3
17,25,F,R,Animals,between,1,0.3650043,j,1,exp3
17,25,F,R,Animals,within,1,0.4274901,j,1,exp3
17,25,F,R,Animals,between,1,0.530394,j,1,exp3
17,25,F,R,Animals,between,1,0.3998185,j,1,exp3
17,25,F,R,Animals,within,1,0.4439986,j,1,exp3
17,25,F,R,Animals,within,1,0.2991479,j,1,exp3
17,25,F,R,Animals,between,1,0.4219373,j,1,exp3
17,25,F,R,Animals,within,1,0.3579704,j,1,exp3
17,25,F,R,Animals,within,1,0.3519159,j,1,exp3
17,25,F,R,Animals,between,1,0.4071698,j,1,exp3
17,25,F,R,Animals,within,1,0.4239969,j,1,exp3
17,25,F,R,Animals,within,1,0.5863079,j,1,exp3
17,25,F,R,Animals,between,1,0.4625538,j,1,exp3
17,25,F,R,Animals,between,1,0.3664032,j,1,exp3
17,25,F,R,Animals,between,1,0.3733813,j,1,exp3
17,25,F,R,Animals,within,1,0.4202477,j,1,exp3
17,25,F,R,Animals,between,1,0.3117847,j,1,exp3
17,25,F,R,Animals,between,1,0.4947073,j,1,exp3
17,25,F,R,Animals,within,1,0.4225077,j,1,exp3
17,25,F,R,Animals,between,1,0.4503878,j,1,exp3
17,25,F,R,Animals,between,1,0.4269976,j,1,exp3
17,25,F,R,Animals,within,1,0.5144767,j,1,exp3
17,25,F,R,Animals,within,1,0.4831847,j,1,exp3
17,25,F,R,Animals,within,1,0.5024389,j,1,exp3
17,25,F,R,Animals,between,1,0.4577087,j,1,exp3
17,25,F,R,Animals,within,1,0.5248033,j,1,exp3
17,25,F,R,Animals,within,1,0.4049442,j,1,exp3
17,25,F,R,Animals,between,1,0.347943,j,1,exp3
17,25,F,R,Animals,within,1,0.4234101,j,1,exp3
17,25,F,R,Animals,between,1,0.3096386,j,1,exp3
17,25,F,R,Animals,within,1,0.4142922,j,1,exp3
17,25,F,R,Animals,between,1,0.4823375,j,1,exp3
17,25,F,R,Animals,between,1,0.4408663,j,1,exp3
17,25,F,R,Animals,within,1,0.4001506,j,1,exp3
17,25,F,R,Animals,within,1,0.4002415,j,1,exp3
17,25,F,R,Animals,between,1,0.4507188,j,1,exp3
17,25,F,R,Animals,within,1,0.3940555,j,1,exp3
17,25,F,R,Animals,within,1,0.3744666,j,1,exp3
17,25,F,R,Animals,within,1,0.3347144,j,1,exp3
17,25,F,R,Animals,between,1,0.3453743,j,1,exp3
17,25,F,R,Animals,within,1,0.4599954,j,1,exp3
17,25,F,R,Animals,within,1,0.2969853,j,1,exp3
17,25,F,R,Objects,within,2,0.4140037,j,1,exp3
17,25,F,R,Objects,within,2,0.3148386,j,1,exp3
17,25,F,R,Objects,between,2,0.3271834,j,1,exp3
17,25,F,R,Objects,within,2,0.3365865,j,1,exp3
17,25,F,R,Objects,between,2,0.3883702,j,1,exp3
17,25,F,R,Objects,within,2,0.3774307,j,1,exp3
17,25,F,R,Objects,within,2,0.2973954,j,1,exp3
17,25,F,R,Objects,between,2,0.4079084,j,1,exp3
17,25,F,R,Objects,within,2,0.4249546,j,1,exp3
17,25,F,R,Objects,between,2,0.3757819,j,1,exp3
17,25,F,R,Objects,within,2,0.428123,j,1,exp3
17,25,F,R,Objects,within,2,0.5637492,j,1,exp3
17,25,F,R,Objects,between,2,0.4629314,j,1,exp3
17,25,F,R,Objects,between,2,0.4519204,j,1,exp3
17,25,F,R,Objects,between,2,0.4869026,j,1,exp3
17,25,F,R,Objects,between,2,0.5152948,j,1,exp3
17,25,F,R,Objects,within,2,0.3999111,j,1,exp3
17,25,F,R,Objects,within,2,0.4220488,j,1,exp3
17,25,F,R,Objects,between,2,0.3586159,j,1,exp3
17,25,F,R,Objects,within,2,0.432512,j,1,exp3
17,25,F,R,Objects,within,2,0.4520504,j,1,exp3
17,25,F,R,Objects,within,2,0.4643513,j,1,exp3
17,25,F,R,Objects,between,2,0.4808124,j,1,exp3
17,25,F,R,Objects,within,2,0.4284132,j,1,exp3
17,25,F,R,Objects,between,2,0.6259939,j,1,exp3
17,25,F,R,Objects,between,2,0.4533003,j,1,exp3
17,25,F,R,Objects,between,2,0.3574447,j,1,exp3
17,25,F,R,Objects,within,2,0.5262671,j,1,exp3
17,25,F,R,Objects,within,2,0.6334871,j,1,exp3
17,25,F,R,Objects,between,2,0.3757396,j,1,exp3
17,25,F,R,Objects,between,2,0.3787477,j,1,exp3
17,25,F,R,Objects,within,2,0.4336379,j,1,exp3
17,25,F,R,Objects,within,2,0.4423512,j,1,exp3
17,25,F,R,Objects,between,2,0.4620152,j,1,exp3
17,25,F,R,Objects,within,2,0.4177821,j,1,exp3
17,25,F,R,Objects,within,2,0.4206252,j,1,exp3
17,25,F,R,Objects,within,2,0.3568357,j,1,exp3
17,25,F,R,Objects,between,2,0.3939027,j,1,exp3
17,25,F,R,Objects,within,2,0.3451075,j,1,exp3
17,25,F,R,Objects,within,2,0.4545671,j,1,exp3
17,25,F,R,Objects,between,2,0.5451185,j,1,exp3
17,25,F,R,Objects,between,2,0.5560679,j,1,exp3
17,25,F,R,Objects,between,2,0.4988021,j,1,exp3
17,25,F,R,Objects,between,2,0.38551,j,1,exp3
17,25,F,R,Objects,within,2,0.3366863,j,1,exp3
17,25,F,R,Objects,between,2,0.3764812,j,1,exp3
17,25,F,R,Objects,between,2,0.3114584,j,1,exp3
17,25,F,R,Animals,within,2,0.425898,j,1,exp3
17,25,F,R,Animals,between,2,0.4532128,j,1,exp3
17,25,F,R,Animals,within,2,0.3415565,j,1,exp3
17,25,F,R,Animals,between,2,0.3618766,j,1,exp3
17,25,F,R,Animals,between,2,0.3826185,j,1,exp3
17,25,F,R,Animals,within,2,0.385612,j,1,exp3
17,25,F,R,Animals,within,2,0.3331886,j,1,exp3
17,25,F,R,Animals,between,2,0.4177117,j,1,exp3
17,25,F,R,Animals,within,2,0.4209699,j,1,exp3
17,25,F,R,Animals,between,2,0.4394957,j,1,exp3
17,25,F,R,Animals,between,2,0.4065434,j,1,exp3
17,25,F,R,Animals,between,2,0.342856,j,1,exp3
17,25,F,R,Animals,between,2,0.3541694,j,1,exp3
17,25,F,R,Animals,within,2,0.3654006,j,1,exp3
17,25,F,R,Animals,within,2,0.3618203,j,1,exp3
17,25,F,R,Animals,between,2,0.3686043,j,1,exp3
17,25,F,R,Animals,within,2,0.4201329,j,1,exp3
17,25,F,R,Animals,within,2,0.5073652,j,1,exp3
17,25,F,R,Animals,between,2,0.6045328,j,1,exp3
17,25,F,R,Animals,within,2,0.4601286,j,1,exp3
17,25,F,R,Animals,within,2,0.6083554,j,1,exp3
17,25,F,R,Animals,within,2,0.4519024,j,1,exp3
17,25,F,R,Animals,between,2,0.40361,j,1,exp3
17,25,F,R,Animals,within,2,0.4439833,j,1,exp3
17,25,F,R,Animals,within,2,0.4877596,j,1,exp3
17,25,F,R,Animals,between,2,0.5130605,j,1,exp3
17,25,F,R,Animals,within,2,0.60454,j,1,exp3
17,25,F,R,Animals,within,2,0.4485875,j,1,exp3
17,25,F,R,Animals,within,2,0.3802836,j,1,exp3
17,25,F,R,Animals,between,2,0.3440099,j,1,exp3
17,25,F,R,Animals,between,2,0.3891873,j,1,exp3
17,25,F,R,Animals,between,2,0.3450594,j,1,exp3
17,25,F,R,Animals,within,2,0.7610506,j,1,exp3
17,25,F,R,Animals,between,2,0.588564,j,1,exp3
17,25,F,R,Animals,within,2,0.4487385,j,1,exp3
17,25,F,R,Animals,between,2,0.4997739,j,1,exp3
17,25,F,R,Animals,within,2,0.5667649,j,1,exp3
17,25,F,R,Animals,between,2,0.4390397,j,1,exp3
17,25,F,R,Animals,between,2,0.4429168,j,1,exp3
17,25,F,R,Animals,between,2,0.4859917,j,1,exp3
17,25,F,R,Animals,between,2,0.37659,j,1,exp3
17,25,F,R,Animals,between,2,0.3647985,j,1,exp3
17,25,F,R,Animals,within,2,0.5198891,j,1,exp3
17,25,F,R,Animals,between,2,0.4076446,j,1,exp3
17,25,F,R,Animals,between,2,0.4517349,j,1,exp3
17,25,F,R,Animals,within,2,0.4235639,j,1,exp3
17,25,F,R,Animals,within,2,0.3239325,j,1,exp3
17,25,F,R,Animals,within,8,1.0274913,j,1,exp3
17,25,F,R,Animals,between,8,0.4154267,j,1,exp3
17,25,F,R,Animals,within,8,0.4634816,j,1,exp3
17,25,F,R,Animals,between,8,0.4026232,j,1,exp3
17,25,F,R,Animals,between,8,0.4145875,j,1,exp3
17,25,F,R,Animals,within,8,0.7189911,j,1,exp3
17,25,F,R,Animals,within,8,0.8703408,j,1,exp3
17,25,F,R,Animals,within,8,0.4549371,j,1,exp3
17,25,F,R,Animals,within,8,0.529924,j,1,exp3
17,25,F,R,Animals,between,8,0.4781831,j,1,exp3
17,25,F,R,Animals,within,8,0.5491191,j,1,exp3
17,25,F,R,Animals,between,8,0.6327708,j,1,exp3
17,25,F,R,Animals,between,8,0.379036,j,1,exp3
17,25,F,R,Animals,within,8,0.5504503,j,1,exp3
17,25,F,R,Animals,between,8,0.4515411,j,1,exp3
17,25,F,R,Animals,within,8,0.45105,j,1,exp3
17,25,F,R,Animals,between,8,0.4192927,j,1,exp3
17,25,F,R,Animals,between,8,0.4470867,j,1,exp3
17,25,F,R,Animals,between,8,0.4799027,j,1,exp3
17,25,F,R,Animals,within,8,0.9080751,j,1,exp3
17,25,F,R,Animals,between,8,1.9561914,j,1,exp3
17,25,F,R,Animals,within,8,0.6606243,j,1,exp3
17,25,F,R,Animals,between,8,0.475342,j,1,exp3
17,25,F,R,Animals,within,8,0.5367939,j,1,exp3
17,25,F,R,Animals,within,8,0.5920994,j,1,exp3
17,25,F,R,Animals,between,8,0.4403688,j,1,exp3
17,25,F,R,Animals,between,8,0.3859837,j,1,exp3
17,25,F,R,Animals,between,8,0.4950853,j,1,exp3
17,25,F,R,Animals,between,8,0.4239351,j,1,exp3
17,25,F,R,Animals,between,8,0.4986665,j,1,exp3
17,25,F,R,Animals,between,8,0.4069323,j,1,exp3
17,25,F,R,Animals,within,8,0.4794347,j,1,exp3
17,25,F,R,Animals,between,8,0.431142,j,1,exp3
17,25,F,R,Animals,between,8,0.4643864,j,1,exp3
17,25,F,R,Animals,within,8,0.5649798,j,1,exp3
17,25,F,R,Animals,within,8,0.4444936,j,1,exp3
17,25,F,R,Animals,within,8,0.4530612,j,1,exp3
17,25,F,R,Animals,within,8,0.5818862,j,1,exp3
17,25,F,R,Animals,between,8,0.4080606,j,1,exp3
17,25,F,R,Animals,within,8,0.3532945,j,1,exp3
17,25,F,R,Animals,within,8,0.4730589,j,1,exp3
17,25,F,R,Animals,between,8,0.4287988,j,1,exp3
17,25,F,R,Animals,within,8,0.6012833,j,1,exp3
17,25,F,R,Animals,between,8,0.4098415,j,1,exp3
17,25,F,R,Animals,within,8,0.5315881,j,1,exp3
17,25,F,R,Animals,within,8,0.5070726,j,1,exp3
17,25,F,R,Animals,within,8,0.4734261,j,1,exp3
17,25,F,R,Objects,between,8,0.5534153,j,1,exp3
17,25,F,R,Objects,between,8,0.5881098,j,1,exp3
17,25,F,R,Objects,within,8,0.5150816,j,1,exp3
17,25,F,R,Objects,between,8,0.4739804,j,1,exp3
17,25,F,R,Objects,within,8,0.4347587,j,1,exp3
17,25,F,R,Objects,within,8,0.533812,j,1,exp3
17,25,F,R,Objects,between,8,0.4124159,j,1,exp3
17,25,F,R,Objects,within,8,0.4709246,j,1,exp3
17,25,F,R,Objects,within,8,0.4850861,j,1,exp3
17,25,F,R,Objects,between,8,0.4359346,j,1,exp3
17,25,F,R,Objects,between,8,0.4292598,j,1,exp3
17,25,F,R,Objects,between,8,0.4757284,j,1,exp3
17,25,F,R,Objects,within,8,0.5002029,j,1,exp3
17,25,F,R,Objects,between,8,0.3962488,j,1,exp3
17,25,F,R,Objects,between,8,0.3997234,j,1,exp3
17,25,F,R,Objects,within,8,0.4766066,j,1,exp3
17,25,F,R,Objects,between,8,0.4883185,j,1,exp3
17,25,F,R,Objects,between,8,0.3752,j,1,exp3
17,25,F,R,Objects,within,8,0.4834033,j,1,exp3
17,25,F,R,Objects,within,8,0.4789115,j,1,exp3
17,25,F,R,Objects,within,8,0.4665019,j,1,exp3
17,25,F,R,Objects,within,8,0.4364999,j,1,exp3
17,25,F,R,Objects,within,8,0.7223599,j,1,exp3
17,25,F,R,Objects,within,8,1.1338225,j,1,exp3
17,25,F,R,Objects,within,8,0.4019562,j,1,exp3
17,25,F,R,Objects,between,8,0.4416034,j,1,exp3
17,25,F,R,Objects,within,8,0.3973279,j,1,exp3
17,25,F,R,Objects,within,8,0.4778662,j,1,exp3
17,25,F,R,Objects,between,8,0.4523398,j,1,exp3
17,25,F,R,Objects,between,8,0.5131279,j,1,exp3
17,25,F,R,Objects,within,8,0.5852825,j,1,exp3
17,25,F,R,Objects,within,8,0.4822978,j,1,exp3
17,25,F,R,Objects,between,8,0.5415791,j,1,exp3
17,25,F,R,Objects,between,8,0.4493734,j,1,exp3
17,25,F,R,Objects,between,8,0.4409735,j,1,exp3
17,25,F,R,Objects,between,8,0.4286158,j,1,exp3
17,25,F,R,Objects,between,8,0.4935597,j,1,exp3
17,25,F,R,Objects,between,8,0.3820202,j,1,exp3
17,25,F,R,Objects,within,8,0.6359514,j,1,exp3
17,25,F,R,Objects,within,8,0.7734043,j,1,exp3
17,25,F,R,Objects,within,8,0.3963615,j,1,exp3
17,25,F,R,Objects,within,8,0.412821,j,1,exp3
17,25,F,R,Objects,between,8,0.3932835,j,1,exp3
17,25,F,R,Objects,between,8,0.4212431,j,1,exp3
17,25,F,R,Objects,between,8,0.5593444,j,1,exp3
17,25,F,R,Objects,within,8,0.3666763,j,1,exp3
17,25,F,R,Objects,within,8,0.3824528,j,1,exp3
17,25,F,R,Objects,between,8,0.5468468,j,1,exp3
17,25,F,R,Objects,within,4,0.5462752,j,1,exp3
17,25,F,R,Objects,within,4,0.453096,j,1,exp3
17,25,F,R,Objects,between,4,0.4760436,j,1,exp3
17,25,F,R,Objects,between,4,0.5397363,j,1,exp3
17,25,F,R,Objects,within,4,0.4957814,j,1,exp3
17,25,F,R,Objects,between,4,0.4199684,j,1,exp3
17,25,F,R,Objects,within,4,0.4284967,j,1,exp3
17,25,F,R,Objects,between,4,0.5046428,j,1,exp3
17,25,F,R,Objects,between,4,0.5313527,j,1,exp3
17,25,F,R,Objects,within,4,0.4796578,j,1,exp3
17,25,F,R,Objects,between,4,0.5540739,j,1,exp3
17,25,F,R,Objects,between,4,0.570902,j,1,exp3
17,25,F,R,Objects,within,4,0.5712583,j,1,exp3
17,25,F,R,Objects,between,4,0.4623978,j,1,exp3
17,25,F,R,Objects,within,4,0.4810526,j,1,exp3
17,25,F,R,Objects,between,4,0.5265166,j,1,exp3
17,25,F,R,Objects,between,4,0.5217222,j,1,exp3
17,25,F,R,Objects,within,4,0.5638233,j,1,exp3
17,25,F,R,Objects,between,4,0.5308328,j,1,exp3
17,25,F,R,Objects,between,4,0.6134064,j,1,exp3
17,25,F,R,Objects,between,4,0.5778383,j,1,exp3
17,25,F,R,Objects,within,4,0.5608758,j,1,exp3
17,25,F,R,Objects,within,4,0.5530485,j,1,exp3
17,25,F,R,Objects,within,4,0.4367154,j,1,exp3
17,25,F,R,Objects,between,4,0.6484529,j,1,exp3
17,25,F,R,Objects,within,4,0.4920625,j,1,exp3
17,25,F,R,Objects,within,4,0.5370996,j,1,exp3
17,25,F,R,Objects,within,4,0.660687,j,1,exp3
17,25,F,R,Objects,within,4,0.5557353,j,1,exp3
17,25,F,R,Objects,between,4,0.5255183,j,1,exp3
17,25,F,R,Objects,between,4,0.6881715,j,1,exp3
17,25,F,R,Objects,within,4,0.6790543,j,1,exp3
17,25,F,R,Objects,between,4,0.6228618,j,1,exp3
17,25,F,R,Objects,within,4,0.5519583,j,1,exp3
17,25,F,R,Objects,between,4,0.7864933,j,1,exp3
17,25,F,R,Objects,within,4,0.453164,j,1,exp3
17,25,F,R,Objects,between,4,0.7761679,j,1,exp3
17,25,F,R,Objects,between,4,0.7621182,j,1,exp3
17,25,F,R,Objects,between,4,0.4401327,j,1,exp3
17,25,F,R,Objects,between,4,0.6165169,j,1,exp3
17,25,F,R,Objects,within,4,0.5168402,j,1,exp3
17,25,F,R,Objects,within,4,0.6529066,j,1,exp3
17,25,F,R,Objects,within,4,0.4359136,j,1,exp3
17,25,F,R,Objects,within,4,0.4946069,j,1,exp3
17,25,F,R,Objects,within,4,0.5331315,j,1,exp3
17,25,F,R,Objects,between,4,0.4126055,j,1,exp3
17,25,F,R,Objects,between,4,0.571928,j,1,exp3
17,25,F,R,Objects,within,4,0.5424424,j,1,exp3
17,25,F,R,Animals,within,4,0.5026416,j,1,exp3
17,25,F,R,Animals,between,4,0.3980647,j,1,exp3
17,25,F,R,Animals,within,4,0.4985581,j,1,exp3
17,25,F,R,Animals,within,4,0.3777517,j,1,exp3
17,25,F,R,Animals,within,4,0.5049467,j,1,exp3
17,25,F,R,Animals,within,4,0.5532902,j,1,exp3
17,25,F,R,Animals,between,4,0.4118605,j,1,exp3
17,25,F,R,Animals,between,4,0.3916573,j,1,exp3
17,25,F,R,Animals,within,4,0.4522676,j,1,exp3
17,25,F,R,Animals,between,4,0.5125573,j,1,exp3
17,25,F,R,Animals,between,4,0.4517603,j,1,exp3
17,25,F,R,Animals,within,4,0.4719301,j,1,exp3
17,25,F,R,Animals,between,4,0.4434204,j,1,exp3
17,25,F,R,Animals,within,4,0.4515185,j,1,exp3
17,25,F,R,Animals,between,4,0.4809208,j,1,exp3
17,25,F,R,Animals,between,4,0.5764493,j,1,exp3
17,25,F,R,Animals,between,4,0.4994771,j,1,exp3
17,25,F,R,Animals,within,4,0.4997547,j,1,exp3
17,25,F,R,Animals,within,4,0.5289637,j,1,exp3
17,25,F,R,Animals,between,4,0.4230288,j,1,exp3
17,25,F,R,Animals,within,4,0.5003728,j,1,exp3
17,25,F,R,Animals,within,4,0.4682214,j,1,exp3
17,25,F,R,Animals,between,4,0.3960548,j,1,exp3
17,25,F,R,Animals,between,4,0.4717207,j,1,exp3
17,25,F,R,Animals,within,4,0.6743352,j,1,exp3
17,25,F,R,Animals,between,4,0.4462753,j,1,exp3
17,25,F,R,Animals,between,4,0.4716796,j,1,exp3
17,25,F,R,Animals,within,4,0.4509834,j,1,exp3
17,25,F,R,Animals,within,4,0.4694385,j,1,exp3
17,25,F,R,Animals,between,4,0.6636646,j,1,exp3
17,25,F,R,Animals,between,4,0.5191735,j,1,exp3
17,25,F,R,Animals,between,4,0.5066298,j,1,exp3
17,25,F,R,Animals,within,4,0.5414633,j,1,exp3
17,25,F,R,Animals,between,4,0.6085582,j,1,exp3
17,25,F,R,Animals,within,4,0.5373908,j,1,exp3
17,25,F,R,Animals,within,4,0.5210593,j,1,exp3
17,25,F,R,Animals,between,4,0.4206529,j,1,exp3
17,25,F,R,Animals,within,4,0.5081416,j,1,exp3
17,25,F,R,Animals,within,4,0.5193099,j,1,exp3
17,25,F,R,Animals,between,4,0.4580223,j,1,exp3
17,25,F,R,Animals,between,4,0.4413146,j,1,exp3
17,25,F,R,Animals,between,4,0.3592439,j,1,exp3
17,25,F,R,Animals,between,4,0.5969573,j,1,exp3
17,25,F,R,Animals,within,4,0.3961664,j,1,exp3
17,25,F,R,Animals,within,4,0.6486516,j,1,exp3
17,25,F,R,Animals,within,4,0.4323094,j,1,exp3
17,25,F,R,Animals,between,4,0.5008224,j,1,exp3
18,20,F,R,Objects,within,2,0.443979,j,1,exp3
18,20,F,R,Objects,between,2,0.4493865,j,1,exp3
18,20,F,R,Objects,between,2,0.3394802,j,1,exp3
18,20,F,R,Objects,between,2,0.4103511,j,1,exp3
