cate,subCate,stimulus,schAns,cond,markCode,dur,acc,markCodeResp,onsetT,rt,resp,setsize,block,subj,age,gender,handed
Objects,mp3player,Stimuli/Objects/mp3player/ipod-mini.jpg,j,within,124,2.3,1,96,1118.67385,0.5743418,j,4,Objects,14,20,F,L
Objects,handbag,Stimuli/Objects/handbag/AHANDBAG9.jpg,j,between,221,1.8,1,96,1443.802233,0.6224174,j,1,Animals,14,20,F,L
Animals,beast,Stimuli/Animals/beast/beast_17.jpg,j,within,111,2.3,1,96,1445.814478,0.6091472,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,2.3,1,96,1448.324491,0.5791071,f,1,Animals,14,20,F,L
Objects,flashlight,Stimuli/Objects/flashlight/freeplay-jonta-flashlight.jpg,j,between,221,1.8,1,96,1450.83543,0.5202154,j,1,Animals,14,20,F,L
Animals,marine,Stimuli/Animals/marine/marine_11.jpg,j,within,111,1.8,1,96,1452.84661,0.4690212,j,1,Animals,14,20,F,L
Animals,dog,Stimuli/Animals/dog/dog_07.jpg,j,within,111,1.8,1,96,1454.855722,0.4758914,j,1,Animals,14,20,F,L
Objects,mp3player,Stimuli/Objects/mp3player/dap-red-earbuds.jpg,j,between,221,1.8,1,96,1456.867661,0.5439181,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,1.8,1,96,1458.87723,0.5063799,f,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,2.3,1,96,1460.887277,0.53227,f,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,2.3,1,96,1463.397758,0.5537388,f,1,Animals,14,20,F,L
Animals,bird,Stimuli/Animals/bird/bird_16.JPG,j,within,111,2.3,1,96,1465.907766,0.56776,j,1,Animals,14,20,F,L
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_07.jpg,j,within,111,1.8,1,96,1468.41883,0.5916841,j,1,Animals,14,20,F,L
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_17.jpg,j,within,111,2.3,1,96,1470.428487,0.4259571,j,1,Animals,14,20,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_10.jpg,j,within,111,1.8,1,96,1472.939108,0.5594339,j,1,Animals,14,20,F,L
Objects,bowl,Stimuli/Objects/bowl/ASALABOWL.jpg,j,between,221,1.8,1,96,1474.948528,0.5339999,j,1,Animals,14,20,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_16.jpg,j,within,111,2.3,1,96,1476.959318,0.4671565,j,1,Animals,14,20,F,L
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_06.jpg,j,within,111,1.8,1,96,1479.470997,0.5114701,j,1,Animals,14,20,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher19.jpg,j,between,221,2.3,1,96,1481.482318,0.4921603,j,1,Animals,14,20,F,L
Animals,marine,Stimuli/Animals/marine/marine_10.jpg,j,within,111,2.3,1,96,1483.991814,0.5146295,j,1,Animals,14,20,F,L
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_04.jpg,j,within,111,2.3,1,96,1486.501509,0.5689163,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,1.8,1,96,1489.011232,0.6792484,f,1,Animals,14,20,F,L
Objects,flashlight,Stimuli/Objects/flashlight/AV-9 No Battery Flashlight.jpg,j,between,221,1.8,1,96,1491.021045,0.63238,j,1,Animals,14,20,F,L
Animals,dog,Stimuli/Animals/dog/dog_01.jpg,j,within,111,2.3,1,96,1493.030537,0.7468858,j,1,Animals,14,20,F,L
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell07.jpg,j,between,221,1.8,1,96,1495.543837,0.6416543,j,1,Animals,14,20,F,L
Animals,primate,Stimuli/Animals/primate/primate_01.jpg,j,within,111,1.8,1,96,1497.556022,0.6573122,j,1,Animals,14,20,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher46.jpg,j,between,221,1.8,1,96,1499.567908,0.7535459,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,1.8,1,96,1501.577716,0.7556378,f,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,2.3,1,96,1503.586849,0.6786324,f,1,Animals,14,20,F,L
Objects,balloon,Stimuli/Objects/balloon/Aballoon138.jpg,j,between,221,2.3,1,96,1506.095902,0.6334916,j,1,Animals,14,20,F,L
Animals,rat,Stimuli/Animals/rat/rat_14.jpg,j,within,111,2.3,1,96,1508.605962,0.5993835,j,1,Animals,14,20,F,L
Objects,sofa,Stimuli/Objects/sofa/AREDCOUC5.jpg,j,between,221,2.3,1,96,1511.115007,0.5223374,j,1,Animals,14,20,F,L
Objects,lamp,Stimuli/Objects/lamp/Alamp96.jpg,j,between,221,1.8,1,96,1513.625123,0.5952092,j,1,Animals,14,20,F,L
Objects,bell,Stimuli/Objects/bell/necessities_12.jpg,j,between,221,1.8,1,96,1515.634708,0.4975845,j,1,Animals,14,20,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_17.jpg,j,within,111,1.8,1,96,1517.647187,0.5811329,j,1,Animals,14,20,F,L
Objects,mp3player,Stimuli/Objects/mp3player/Elta_8852MP3A_big.jpg,j,between,221,2.3,1,96,1519.658503,0.5297834,j,1,Animals,14,20,F,L
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_08.jpg,j,within,111,2.3,1,96,1522.170978,0.5772889,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,2.3,1,96,1524.68017,0.6721081,f,1,Animals,14,20,F,L
Objects,balloon,Stimuli/Objects/balloon/Aballoon154.jpg,j,between,221,1.8,1,96,1527.189927,0.6023099,j,1,Animals,14,20,F,L
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell17.jpg,j,between,221,2.3,1,96,1529.202263,0.5139526,j,1,Animals,14,20,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/Hairbrush.jpg,j,between,221,1.8,1,96,1531.712606,0.6356334,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,1.8,1,96,1533.722314,0.5979291,f,1,Animals,14,20,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6452cd12-10c6-492a-b59c-ffac9f8f4b0c_300.jpg,j,between,221,2.3,1,96,1535.731526,0.659732,j,1,Animals,14,20,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_12.jpg,j,within,111,2.3,1,96,1538.244484,0.5146926,j,1,Animals,14,20,F,L
Animals,rat,Stimuli/Animals/rat/rat_15.jpg,j,within,111,2.3,1,96,1540.753817,0.4653057,j,1,Animals,14,20,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P0754_hero.jpg,j,between,221,2.3,1,96,1543.262569,0.4646287,j,1,Animals,14,20,F,L
Objects,bed,Stimuli/Objects/bed/furniture_6.jpg,j,between,221,1.8,1,96,1545.774449,0.4927273,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,1.8,1,96,1547.783112,0.5960509,f,1,Animals,14,20,F,L
Objects,bed,Stimuli/Objects/bed/51tCXjB7owL._AA262_-1.jpg,j,between,221,1.8,1,96,1549.793259,0.5818218,j,1,Animals,14,20,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/51312568-cd00-4241-9638-47ae9f33fbaa_300.jpg,j,between,221,2.3,1,96,1551.802936,0.5842147,j,1,Animals,14,20,F,L
Animals,insect,Stimuli/Animals/insect/insect_15.jpg,j,within,111,2.3,1,96,1554.313178,0.5179095,j,1,Animals,14,20,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P183922_hero.jpg,j,between,221,2.3,1,96,1556.822998,0.5351353,j,1,Animals,14,20,F,L
Animals,insect,Stimuli/Animals/insect/insect_08.jpg,j,within,111,2.3,1,96,1559.332578,0.4055791,j,1,Animals,14,20,F,L
Objects,bell,Stimuli/Objects/bell/26374701.thl.jpg,j,between,221,2.3,1,96,1561.84255,0.5435691,j,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,1.8,1,96,1564.351838,0.5582521,f,1,Animals,14,20,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_04.jpg,f,targ,91,1.8,1,96,1566.362197,0.5878406,f,1,Animals,14,20,F,L
Animals,bird,Stimuli/Animals/bird/bird_17.jpg,j,within,111,1.8,1,96,1568.374699,0.5033587,j,1,Animals,14,20,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_04.jpg,j,within,111,2.3,1,96,1570.384464,0.5696152,j,1,Animals,14,20,F,L
Objects,bongo,Stimuli/Objects/bongo/26390697.thl.jpg,j,between,221,1.8,1,96,1572.89694,0.3810915,j,1,Animals,14,20,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_14.jpg,j,within,111,2.3,1,96,1574.909497,0.4284796,j,1,Animals,14,20,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_15.jpg,j,within,111,1.8,1,96,1577.418449,0.5075009,j,1,Animals,14,20,F,L
Animals,beast,Stimuli/Animals/beast/beast_09.jpg,j,between,211,1.8,1,96,1607.578276,0.5735806,j,1,Objects,14,20,F,L
Objects,mp3player,Stimuli/Objects/mp3player/mp3.jpg,j,within,121,2.3,1,96,1609.589933,0.5418636,j,1,Objects,14,20,F,L
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell09.jpg,j,within,121,1.8,1,96,1612.100007,0.4758356,j,1,Objects,14,20,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_09.jpg,j,between,211,2.3,1,96,1614.10979,0.5380035,j,1,Objects,14,20,F,L
Objects,bell,Stimuli/Objects/bell/ABELL32.jpg,j,within,121,1.8,1,96,1616.61892,0.5568302,j,1,Objects,14,20,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_09.jpg,j,between,211,1.8,1,96,1618.629351,0.5184915,j,1,Objects,14,20,F,L
Animals,marine,Stimuli/Animals/marine/marine_05.jpg,j,between,211,1.8,1,96,1620.641212,0.3905673,j,1,Objects,14,20,F,L
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_05.jpg,j,between,211,2.3,1,96,1622.65062,0.5051459,j,1,Objects,14,20,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/262597_fpx.jpg,j,within,121,2.3,1,96,1625.159492,0.4273375,j,1,Objects,14,20,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/2664ed9f-c7df-4cde-8866-ed55b2c0277a_300.jpg,j,within,121,2.3,1,96,1627.66894,0.4098395,j,1,Objects,14,20,F,L
Objects,flashlight,Stimuli/Objects/flashlight/834784_sk_lg.jpg,j,within,121,1.8,1,96,1630.177964,0.4687871,j,1,Objects,14,20,F,L
Animals,primate,Stimuli/Animals/primate/primate_06.jpg,j,between,211,2.3,1,96,1632.18977,0.4889485,j,1,Objects,14,20,F,L
Objects,sofa,Stimuli/Objects/sofa/ALOVSEA12.jpg,j,within,121,1.8,1,96,1634.700101,0.4466377,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,2.3,1,96,1636.710018,0.7127048,f,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,2.3,1,96,1639.219665,0.6070458,f,1,Objects,14,20,F,L
Objects,bed,Stimuli/Objects/bed/51MGXGZ9TYL._AA262_.jpg,j,within,121,2.3,1,96,1641.728242,0.5384988,j,1,Objects,14,20,F,L
Animals,bird,Stimuli/Animals/bird/bird_11.jpg,j,between,211,1.8,1,96,1644.240812,0.5538331,j,1,Objects,14,20,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/b_102019.jpg,j,within,121,2.3,1,96,1646.250817,0.5428323,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,2.3,1,96,1648.760388,0.6572479,f,1,Objects,14,20,F,L
Objects,bed,Stimuli/Objects/bed/51V0Ed8LSLL._AA262_.jpg,j,within,121,1.8,1,96,1651.269772,0.4758506,j,1,Objects,14,20,F,L
Objects,handbag,Stimuli/Objects/handbag/APURSE52.jpg,j,within,121,1.8,1,96,1653.279111,0.4265632,j,1,Objects,14,20,F,L
Objects,lamp,Stimuli/Objects/lamp/ATABLELA4.jpg,j,within,121,2.3,1,96,1655.287703,0.4099427,j,1,Objects,14,20,F,L
Objects,pitcher,Stimuli/Objects/pitcher/water pitcher 8.jpg,j,within,121,1.8,1,96,1657.800849,0.5407736,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,1.8,1,96,1659.810406,0.5831318,f,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,1.8,1,96,1661.819703,0.5659203,f,1,Objects,14,20,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_11.jpg,j,between,211,2.3,1,96,1663.831885,0.5016787,j,1,Objects,14,20,F,L
Objects,bowl,Stimuli/Objects/bowl/Awhitebowl2.jpg,j,within,121,1.8,1,96,1666.341059,0.3725211,j,1,Objects,14,20,F,L
Animals,insect,Stimuli/Animals/insect/insect_03.jpg,j,between,211,1.8,1,96,1668.350418,0.48618,j,1,Objects,14,20,F,L
Objects,balloon,Stimuli/Objects/balloon/Aballoon153.jpg,j,within,121,2.3,1,96,1670.358708,0.4978582,j,1,Objects,14,20,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Awaterpitcher.jpg,j,within,121,2.3,1,96,1672.871195,0.5613321,j,1,Objects,14,20,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_13.jpg,j,between,211,1.8,1,96,1675.380343,0.6281895,j,1,Objects,14,20,F,L
Objects,balloon,Stimuli/Objects/balloon/ABALLOON8.jpg,j,within,121,2.3,1,96,1677.388998,0.7074926,j,1,Objects,14,20,F,L
Objects,bongo,Stimuli/Objects/bongo/26461075.thl.jpg,j,within,121,1.8,1,96,1679.900508,0.5199881,j,1,Objects,14,20,F,L
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_06.jpg,j,between,211,2.3,1,96,1681.911286,0.4012134,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,1.8,1,96,1684.42099,0.627536,f,1,Objects,14,20,F,L
Objects,flashlight,Stimuli/Objects/flashlight/new04.jpg,j,within,121,2.3,1,96,1686.43463,0.4178199,j,1,Objects,14,20,F,L
Animals,bird,Stimuli/Animals/bird/bird_07.jpg,j,between,211,1.8,1,96,1688.947065,0.5453767,j,1,Objects,14,20,F,L
Objects,bell,Stimuli/Objects/bell/ABELL3.jpg,j,within,121,2.3,1,96,1690.955901,0.5154877,j,1,Objects,14,20,F,L
Animals,marine,Stimuli/Animals/marine/marine_07.jpg,j,between,211,1.8,1,96,1693.468472,0.5389375,j,1,Objects,14,20,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/1414c675-de2c-42cd-861f-023079543b17_300.jpg,j,within,121,2.3,1,96,1695.477174,0.5302212,j,1,Objects,14,20,F,L
Objects,mp3player,"Stimuli/Objects/mp3player/300_sandisk1,0.jpg",j,within,121,2.3,1,96,1697.989476,0.541931,j,1,Objects,14,20,F,L
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_14.jpg,j,between,211,1.8,1,96,1700.501751,0.5256617,j,1,Objects,14,20,F,L
Animals,insect,Stimuli/Animals/insect/insect_02.jpg,j,between,211,2.3,1,96,1702.51108,0.5122805,j,1,Objects,14,20,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush17.jpg,j,within,121,2.3,1,96,1705.020238,0.5190476,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,1.8,1,96,1707.529433,0.577946,f,1,Objects,14,20,F,L
Animals,rat,Stimuli/Animals/rat/rat_03.jpg,j,between,211,1.8,1,96,1709.540125,0.5592538,j,1,Objects,14,20,F,L
Animals,dog,Stimuli/Animals/dog/dog_16.jpg,j,between,211,1.8,1,96,1711.552224,0.5750978,j,1,Objects,14,20,F,L
Animals,dog,Stimuli/Animals/dog/dog_12.jpg,j,between,211,2.3,1,96,1713.561743,0.560614,j,1,Objects,14,20,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_12.jpg,j,between,211,1.8,1,96,1716.073132,0.4692164,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,1.8,1,96,1718.082291,0.6239942,f,1,Objects,14,20,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_13.jpg,j,between,211,1.8,1,96,1720.092514,0.5298068,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,2.3,1,96,1722.102731,0.5715806,f,1,Objects,14,20,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_17.jpg,j,between,211,2.3,1,96,1724.611755,0.5345029,j,1,Objects,14,20,F,L
Animals,rat,Stimuli/Animals/rat/rat_09.jpg,j,between,211,2.3,1,96,1727.120494,0.5538219,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,1.8,1,96,1729.63017,0.5280654,f,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,2.3,1,96,1731.639716,0.5345386,f,1,Objects,14,20,F,L
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_02.jpg,j,between,211,1.8,1,96,1734.15246,0.5017563,j,1,Objects,14,20,F,L
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell11.jpg,j,within,121,2.3,1,96,1736.164122,0.569109,j,1,Objects,14,20,F,L
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_03.jpg,j,between,211,2.3,1,96,1738.676328,0.5048396,j,1,Objects,14,20,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,f,targ,91,1.8,1,96,1741.186115,0.6111005,f,1,Objects,14,20,F,L
Objects,flashlight,Stimuli/Objects/flashlight/new06.jpg,j,between,228,1.8,1,96,2138.077052,0.5522129,j,8,Animals,14,20,F,L
Objects,bowl,Stimuli/Objects/bowl/Aredglassbowl.jpg,j,between,228,1.8,1,96,2140.086409,0.5669285,j,8,Animals,14,20,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P109965_hero.jpg,j,between,228,2.3,1,96,2142.097261,0.4879571,j,8,Animals,14,20,F,L
Animals,cow,Stimuli/Animals/cow/cow_09.jpg,f,targ,98,1.8,1,96,2144.607034,0.55418,f,8,Animals,14,20,F,L
Animals,marine,Stimuli/Animals/marine/marine_04.jpg,j,within,118,1.8,1,96,2146.618086,0.5991412,j,8,Animals,14,20,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_17.jpg,f,targ,98,2.3,1,96,2148.628477,0.5726948,f,8,Animals,14,20,F,L
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_05.jpg,f,targ,98,2.3,1,96,2151.137608,0.5155953,f,8,Animals,14,20,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_09.jpg,j,within,118,2.3,1,96,2153.646935,0.5862386,j,8,Animals,14,20,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_03.jpg,j,within,118,1.8,1,96,2156.154849,0.6253082,j,8,Animals,14,20,F,L
Animals,rat,Stimuli/Animals/rat/rat_02.jpg,j,within,118,2.3,1,96,2158.163554,0.6046437,j,8,Animals,14,20,F,L
Animals,horse,Stimuli/Animals/horse/horse_09.jpg,f,targ,98,1.8,1,96,2160.674034,0.5621512,f,8,Animals,14,20,F,L
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_14.jpg,j,within,118,2.3,1,96,2162.686289,0.4778578,j,8,Animals,14,20,F,L
Animals,deer,Stimuli/Animals/deer/deer_09.jpg,f,targ,98,2.3,1,96,2165.196126,0.5440099,f,8,Animals,14,20,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P187133_hero.jpg,j,between,228,2.3,1,96,2167.704585,0.555564,j,8,Animals,14,20,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_03.jpg,j,within,118,2.3,1,96,2170.213982,0.5221331,j,8,Animals,14,20,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_12.jpg,f,targ,98,1.8,1,96,2172.722288,0.6098271,f,8,Animals,14,20,F,L
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell12.jpg,j,between,228,1.8,1,96,2174.731506,0.4845608,j,8,Animals,14,20,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_12.jpg,f,targ,98,1.8,0,0,2176.741033,0,,8,Animals,14,20,F,L
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_02.jpg,j,within,118,2.3,1,96,2178.755661,0.5313174,j,8,Animals,14,20,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,j,within,118,1.8,1,96,2181.265171,0.5538797,j,8,Animals,14,20,F,L
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_14.jpg,j,within,118,2.3,1,96,2183.274863,0.4801499,j,8,Animals,14,20,F,L
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell15.jpg,j,between,228,2.3,1,96,2185.786535,0.4924849,j,8,Animals,14,20,F,L
Objects,flashlight,Stimuli/Objects/flashlight/new05.jpg,j,between,228,1.8,1,96,2188.298843,0.4202034,j,8,Animals,14,20,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush47.jpg,j,between,228,1.8,1,96,2190.307348,0.4635947,j,8,Animals,14,20,F,L
Animals,marine,Stimuli/Animals/marine/marine_06.jpg,j,within,118,2.3,1,96,2192.319707,0.6432639,j,8,Animals,14,20,F,L
Animals,insect,Stimuli/Animals/insect/insect_10.jpg,j,within,118,2.3,1,96,2194.829263,0.4817312,j,8,Animals,14,20,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/a00e7dbe-acad-41ed-b95d-6b5ffbbe4c9a_300.jpg,j,between,228,2.3,1,96,2197.338757,0.4842441,j,8,Animals,14,20,F,L
Animals,cow,Stimuli/Animals/cow/cow_09.jpg,f,targ,98,1.8,1,96,2199.847833,0.5861394,f,8,Animals,14,20,F,L
Animals,cat,Stimuli/Animals/cat/cat_16.jpg,f,targ,98,2.3,1,96,2201.857082,0.6008319,f,8,Animals,14,20,F,L
Objects,sofa,Stimuli/Objects/sofa/room-collection-perkoz-sofa.jpg,j,between,228,2.3,1,96,2204.366601,0.4873133,j,8,Animals,14,20,F,L
Objects,bell,Stimuli/Objects/bell/ABELL2.jpg,j,between,228,2.3,1,96,2206.875047,0.5109189,j,8,Animals,14,20,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_03.jpg,j,within,118,2.3,1,96,2209.38531,0.576605,j,8,Animals,14,20,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_17.jpg,j,within,118,2.3,1,96,2211.897562,0.5042656,j,8,Animals,14,20,F,L
Animals,primate,Stimuli/Animals/primate/primate_11.jpg,j,within,118,1.8,1,96,2214.410741,0.5591147,j,8,Animals,14,20,F,L
Animals,cat,Stimuli/Animals/cat/cat_16.jpg,f,targ,98,1.8,1,96,2216.42055,0.5373438,f,8,Animals,14,20,F,L
Objects,mp3player,Stimuli/Objects/mp3player/b130056.jpg,j,between,228,2.3,1,96,2218.432212,0.4577017,j,8,Animals,14,20,F,L
Objects,handbag,Stimuli/Objects/handbag/APURSE59.jpg,j,between,228,1.8,1,96,2220.94151,0.4563188,j,8,Animals,14,20,F,L
Animals,dog,Stimuli/Animals/dog/dog_04.jpg,j,within,118,1.8,1,96,2222.949793,0.7110389,j,8,Animals,14,20,F,L
Animals,dog,Stimuli/Animals/dog/dog_15.jpg,j,within,118,2.3,1,96,2224.958655,0.5421161,j,8,Animals,14,20,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher54.jpg,j,between,228,2.3,1,96,2227.468702,0.5201048,j,8,Animals,14,20,F,L
Objects,bed,Stimuli/Objects/bed/510F16ita7L._AA262_.jpg,j,between,228,1.8,1,96,2229.97814,0.4506521,j,8,Animals,14,20,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6897ddb0-bc4e-4f17-aea3-9949ef29e993_300.jpg,j,between,228,2.3,1,96,2231.986935,0.5338262,j,8,Animals,14,20,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_03.jpg,j,within,118,1.8,1,96,2234.497313,0.6315247,j,8,Animals,14,20,F,L
Animals,beast,Stimuli/Animals/beast/beast_13.jpg,j,within,118,2.3,1,96,2236.509616,0.5872379,j,8,Animals,14,20,F,L
Animals,insect,Stimuli/Animals/insect/insect_12.jpg,j,within,118,2.3,1,96,2239.019219,0.5335887,j,8,Animals,14,20,F,L
Animals,bird,Stimuli/Animals/bird/bird_06.jpg,j,within,118,1.8,1,96,2241.530958,0.5577686,j,8,Animals,14,20,F,L
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_15.jpg,j,within,118,1.8,1,96,2243.541344,0.5033319,j,8,Animals,14,20,F,L
Animals,spider,Stimuli/Animals/spider/spider_02.jpg,f,targ,98,1.8,1,96,2245.550543,0.6211819,f,8,Animals,14,20,F,L
Objects,lamp,Stimuli/Objects/lamp/BH.12.06.Princeman.lamp.jpg,j,between,228,1.8,1,96,2247.560298,0.5194563,j,8,Animals,14,20,F,L
Animals,rat,Stimuli/Animals/rat/rat_06.jpg,j,within,118,2.3,1,96,2249.571262,0.5404229,j,8,Animals,14,20,F,L
Objects,pitcher,Stimuli/Objects/pitcher/APITCHER.jpg,j,between,228,1.8,1,96,2252.084008,0.4596629,j,8,Animals,14,20,F,L
Objects,bell,Stimuli/Objects/bell/26422101.thl.jpg,j,between,228,1.8,1,96,2254.093983,0.4936091,j,8,Animals,14,20,F,L
Objects,mp3player,Stimuli/Objects/mp3player/230222152.jpg,j,between,228,1.8,1,96,2256.107377,0.5242842,j,8,Animals,14,20,F,L
Objects,balloon,Stimuli/Objects/balloon/Aballoon118.jpg,j,between,228,1.8,1,96,2258.116907,0.470762,j,8,Animals,14,20,F,L
Objects,bongo,Stimuli/Objects/bongo/26390661.thl.jpg,j,between,228,1.8,1,96,2260.130767,0.4569147,j,8,Animals,14,20,F,L
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,j,between,228,1.8,1,96,2262.14108,0.4265469,j,8,Animals,14,20,F,L
Objects,balloon,Stimuli/Objects/balloon/Aballoon147.jpg,j,between,228,2.3,1,96,2264.151546,0.4361311,j,8,Animals,14,20,F,L
Animals,bird,Stimuli/Animals/bird/bird_13.jpg,j,within,118,2.3,1,96,2266.663499,0.539119,j,8,Animals,14,20,F,L
Animals,spider,Stimuli/Animals/spider/spider_02.jpg,f,targ,98,2.3,1,96,2269.172359,0.5662719,f,8,Animals,14,20,F,L
